X;Y
-87.6255815670875;41.8117680148494
-87.6280694696362;41.8166718817767
-87.6151644811821;41.8096658589396
-87.6074443595514;41.8197890317899
-87.6247861502332;41.8115229211837
-87.6145083888329;41.8084807125873
-87.6156051701359;41.8108259778961
-87.6227410687921;41.8084984371115
-87.6215148105502;41.8069226207651
-87.6110619169623;41.8148248371027
-87.6276220476268;41.8160754148051
-87.622945416987;41.8141147301952
-87.6101854864286;41.8109322224563
-87.6085413787637;41.8218101468743
-87.6193765921159;41.8207466500715
-87.6246604945965;41.8140091156045
-87.6114276500317;41.8104653181513
-87.6245262811031;41.8092807234217
-87.6245326424896;41.8117916904862
-87.6254754993807;41.8205667566131
-87.6210686779635;41.8163680146038
-87.6252222177015;41.813532014036
-87.6108109684701;41.8167778025385
-87.6087283018642;41.8180105920512
-87.6198753904113;41.8232672734752
-87.6151343489291;41.8026317683479
-87.6183767295031;41.8081226257365
-87.6090933348786;41.8056202566996
-87.6200998437877;41.8139651841136
-87.6185275721144;41.8111507799623
-87.6176017624514;41.8215466281616
-87.6147957600224;41.8148457787849
-87.6106288403632;41.8084719516833
-87.620520431001;41.8175413413161
-87.6181229274895;41.813859287496
-87.6281249489738;41.802841224569
-87.6261938677977;41.8081726826484
-87.6149938507995;41.8198690872565
-87.6133774956847;41.8048532898609
-87.6274797568369;41.8158464756171
-87.6287344777019;41.8043012753964
-87.6159543613576;41.8168008385752
-87.6119008753725;41.821885089661
-87.6216848976512;41.8218891616824
-87.6250224341994;41.8071969065125
-87.6149809378569;41.8047437777673
-87.6267957988613;41.813498588621
-87.6121476027861;41.8032044356291
-87.619421681429;41.8052305942517
-87.6126283399743;41.8217947030077
-87.6134209792307;41.8167649941851
-87.6127846956756;41.8151809976464
-87.6138940655185;41.805055751438
-87.6247365872732;41.811641905315
-87.6271823861305;41.8236267149511
-87.6181383181742;41.8066557851213
-87.6144722330529;41.8126299671263
-87.6276774716514;41.805991424278
-87.6200154245031;41.8145896861073
-87.6108526541599;41.8044781193197
-87.6076656341987;41.8237323659152
-87.6072761330085;41.8221036779851
-87.6071236197036;41.8126953890372
-87.6190847292665;41.8115402455086
-87.6120337244057;41.8230961791361
-87.6098873859385;41.8217807299754
-87.6194640566921;41.8169082316411
-87.6197501241847;41.8167922972207
-87.6128880678245;41.8050282520022
-87.6177409871746;41.8045692330642
-87.6187316143735;41.8216400580854
-87.6247303182642;41.811163846106
-87.612044841917;41.8091035901677
-87.6156188630456;41.8212652304876
-87.6284878467752;41.8147545089009
-87.6111064657534;41.8090780839165
-87.6200997361647;41.8135907759583
-87.6190682949723;41.817562139415
-87.6193155170434;41.806904514659
-87.6119631060005;41.813878700202
-87.6095552866036;41.8037336800954
-87.6088690148886;41.8227694592597
-87.6259141040358;41.8064929675993
-87.6077173644152;41.820422215308
-87.6268024799182;41.8078389605672
-87.6202542501026;41.8044190261133
-87.611080911093;41.8023884418037
-87.6146462530461;41.8054643787255
-87.6187889342369;41.8145259142433
-87.6162109840867;41.8120741261843
-87.6206230306453;41.8197766283543
-87.6289445753421;41.8073475737761
-87.6092809232632;41.812304584387
-87.6161680978845;41.820862212266
-87.6162003869135;41.8227612635563
-87.6284143136805;41.8173038047445
-87.6075320701138;41.8235360853918
-87.6179242625897;41.8144490369047
-87.6176463600488;41.8192165965917
-87.6173343602915;41.8190951148161
-87.6121046162218;41.8088013533854
-87.6191203261236;41.8153321201499
-87.6177020233038;41.8112293589587
-87.6079214695235;41.8227181591533
-87.6261715302228;41.8064200642123
-87.609925659675;41.8221692809827
-87.6131015664595;41.8023783504449
-87.6089882137345;41.8030758935473
-87.6260790691538;41.8091658840352
-87.6248428519827;41.821982040357
-87.6097446951565;41.8142139171705
-87.614951992139;41.803039505379
-87.6202270710159;41.8101083542708
-87.617413597692;41.8155887823257
-87.6174240209564;41.8041793743814
-87.6114845007118;41.8129176557113
-87.6227256649993;41.8080819549965
-87.6180318390824;41.821310672269
-87.6208603322257;41.8102691263938
-87.6288767592127;41.812558208587
-87.6155644337982;41.8198666215033
-87.6185946335745;41.8190264684123
-87.6154664213767;41.8101638373562
-87.6285842901233;41.8077284105697
-87.6095439254204;41.8123044640838
-87.6283328755104;41.8030412540375
-87.6240633310431;41.809743399337
-87.6214758244165;41.8191643046792
-87.6240157784234;41.822097857345
-87.6289557711864;41.8134113537652
-87.6147566668115;41.8189133324821
-87.6179426953154;41.8216172624147
-87.6206489981966;41.8038900948016
-87.615367768618;41.8042014648
-87.605628461455;41.8148233722282
-87.5877498193768;41.8047396383185
-87.5963917826476;41.8112735995962
-87.6002835087712;41.8040838975656
-87.5961995853556;41.8037831250408
-87.5955791250579;41.8052781230577
-87.590586414179;41.811040163926
-87.5895695509109;41.8024702464506
-87.5899542817471;41.8087680213456
-87.5984199311169;41.8051654155672
-87.6045926517317;41.813079612245
-87.5973839311737;41.8069420590435
-87.589118946811;41.8081110438836
-87.5991045501887;41.8143635860528
-87.592238316845;41.8079685288946
-87.5950520775309;41.8048661711567
-87.5883540175967;41.8110836273204
-87.5924203569207;41.8102015955792
-87.589782824293;41.8078074660509
-87.5867121587362;41.8095062992988
-87.6014605062066;41.8078857023628
-87.6051238858657;41.8114324865319
-87.5875099152608;41.8104822241294
-87.5943459919236;41.8031777545121
-87.6011361450929;41.8099519282796
-87.6056249865429;41.8060908295011
-87.5990785693106;41.8063946060386
-87.6011588771035;41.8145637963327
-87.605137571675;41.8149627646554
-87.5829684764713;41.8043708108435
-87.6025343540249;41.8144140565472
-87.5949907523775;41.8063914293877
-87.6060829860003;41.8082992468224
-87.5868266027627;41.8092484721715
-87.5959785293452;41.8144554591435
-87.6031738884552;41.8071196418168
-87.5900952503012;41.8030394815239
-87.5944626617541;41.8145415956345
-87.6029769233598;41.8150612119093
-87.5915358892987;41.8088785388605
-87.6007844037424;41.8121512324458
-87.6020222759396;41.8150698099949
-87.595644217481;41.8046867769207
-87.5864222397474;41.8077097999594
-87.5918071065322;41.814143294259
-87.6016406411899;41.8116927901178
-87.598430032416;41.8144857670059
-87.6043284859883;41.8139246320043
-87.5891619887292;41.8111260175286
-87.6024933891839;41.8133389793833
-87.6042213813007;41.8136280761425
-87.5924363613284;41.8079022602293
-87.6036978278855;41.8077285997568
-87.6053423041726;41.8095570356828
-87.590542707735;41.8046198398286
-87.5942890713551;41.8073092694002
-87.6758851971631;41.9824851864442
-87.6978797725567;41.9790780717516
-87.6886464816608;41.9900600090496
-87.6883444673052;41.9787671316978
-87.6932726802074;41.9763736446512
-87.6973198257437;41.9697893733032
-87.6875027874466;41.9707466640523
-87.6764674813884;41.9740599093766
-87.682937882549;41.9843810323791
-87.6783138377085;41.9735084856791
-87.6886521331156;41.9659993959092
-87.6883427696438;41.9879014135422
-87.6772655813407;41.9659776256359
-87.6780669858499;41.9849711190456
-87.6922557768101;41.9788634128847
-87.6884376224968;41.9877570038368
-87.6821689962741;41.978683241132
-87.6892387314977;41.980446141994
-87.6784855773094;41.9755665401946
-87.6913543524889;41.9674806062483
-87.703280324785;41.980817819089
-87.6886614255644;41.9625476218854
-87.686756271155;41.9722124495264
-87.6954407663416;41.9694048269906
-87.6889981434348;41.9781994381439
-87.6964829351134;41.9732763283448
-87.6990649285018;41.9742207059616
-87.6818337396525;41.9658199061555
-87.691834886305;41.9695518418295
-87.6825202910016;41.9739841682637
-87.6986592229227;41.9687089713385
-87.6932738945754;41.9628470037147
-87.6972262768302;41.9707755022423
-87.6927287693505;41.9810694467225
-87.6771428570819;41.963305466469
-87.6900536538931;41.983109217444
-87.6753995029974;41.9873443223897
-87.6810873070863;41.9710482315294
-87.6973278671408;41.9730067239761
-87.6926466961678;41.9803184711281
-87.6973729873642;41.9658795398069
-87.6972008623189;41.9749506904353
-87.6854029334365;41.9727978684367
-87.6864657733615;41.97940410558
-87.6756220653576;41.9704967371657
-87.6823543893514;41.9808822611642
-87.6787063584964;41.9689316806025
-87.6930876377338;41.9823948202638
-87.6839003859818;41.963601950882
-87.6754845522992;41.9898437917985
-87.6838896014242;41.9740976977657
-87.696888586802;41.9796659143419
-87.679236807094;41.9646145903997
-87.6796777070428;41.966245935299
-87.6838062632173;41.9828799230747
-87.6749740583439;41.9844538499601
-87.6819204636085;41.9795438695738
-87.6846977524725;41.9885451720991
-87.6835267728369;41.9893127429673
-87.6953939193322;41.9758193370858
-87.6865022762536;41.9634615798223
-87.6816044282624;41.9624374548
-87.6769145198352;41.9766043284787
-87.6882078831187;41.9812040167568
-87.6835276565274;41.9856592116281
-87.6839589197701;41.982627224886
-87.6807668363369;41.9708118528217
-87.6990124274499;41.9782176377738
-87.6932822699255;41.9665165420738
-87.6746584405256;41.9832708901078
-87.6801950518032;41.9724100088997
-87.6841134658968;41.9651475766009
-87.6898386505201;41.9799258931996
-87.6966222249217;41.9722221492981
-87.6769523977692;41.9665745696098
-87.6890277387314;41.9709983859726
-87.6987864067842;41.9817850738046
-87.6827333311563;41.9796565452163
-87.6834358988892;41.9874899283033
-87.6977880611546;41.9695809490309
-87.6755656154678;41.9678483839612
-87.7041691772623;41.9827691553624
-87.6852544287005;41.9714635138487
-87.7000007346139;41.9793619484979
-87.6855772932117;41.9811970608007
-87.7001998235971;41.973064395282
-87.6797556389514;41.9831518810433
-87.6893674765621;41.9625235087013
-87.6854039628915;41.9747648977889
-87.686197255993;41.9777711028505
-87.6800872855319;41.9816189167753
-87.6875824229192;41.9745290976469
-87.6212800494394;41.8002075034909
-87.6246418836459;41.784875095098
-87.6168500956351;41.7991273156034
-87.6247897069852;41.7958718473458
-87.6168448086971;41.801214103556
-87.6142579966121;41.8004442821708
-87.622842485786;41.7839176716192
-87.6125155457947;41.7924744573352
-87.6092319740585;41.7964992757495
-87.6210809003267;41.7824368796504
-87.6265322546194;41.7956144463785
-87.610522828437;41.792905692987
-87.6256962171214;41.8014028784816
-87.6270840522368;41.7923829505719
-87.621997182644;41.7820288956618
-87.6142193447865;41.7930357374348
-87.6084759997676;41.7989616676843
-87.6078833295154;41.7976261462502
-87.6156731987732;41.7976386250349
-87.6150593222118;41.7997944392776
-87.6190461627209;41.7973208270382
-87.6081749511554;41.7880899749711
-87.6131922750552;41.7908114558449
-87.626118306279;41.7841281381615
-87.6172673259581;41.7816026502077
-87.6268831242983;41.7918814865088
-87.6102246276925;41.7978943997011
-87.6252287796729;41.8010218575406
-87.6158397699646;41.7931691294429
-87.6176996128204;41.7906431663873
-87.6123260661451;41.7938834591227
-87.6194283688233;41.7861594225962
-87.6076348099344;41.8020596571011
-87.6119397410194;41.791470832846
-87.6211259821618;41.7847363946434
-87.6113151124892;41.792170773753
-87.6135110604595;41.800281880233
-87.6241082229069;41.7994401517671
-87.6120322700027;41.7919549327084
-87.6258496311874;41.8011209476447
-87.6115945716389;41.7990773390123
-87.6207245670605;41.787888402637
-87.6068720332012;41.8010784091482
-87.6158678025231;41.782994344656
-87.6222866716135;41.7949815605256
-87.6075360233592;41.7921497875852
-87.6231692908128;41.7828724504377
-87.6088678850216;41.7898557239966
-87.6223054473192;41.7993416155895
-87.6119811311808;41.7964167306214
-87.6177918984712;41.7942605881322
-87.6070099799233;41.7982497017295
-87.6084076381571;41.7955445099452
-87.6248255358966;41.7817160188408
-87.626487957613;41.7872623788683
-87.6112624192803;41.7907073449627
-87.6088308693315;41.7901596130633
-87.6211139090737;41.8001757667442
-87.6133408120476;41.7959133712096
-87.6188887661338;41.7862246783052
-87.6113381243784;41.7946743622571
-87.6067480061502;41.7869894590222
-87.6239005779962;41.8003002165469
-87.6170276046074;41.7912878337858
-87.6094569723532;41.7925329717756
-87.6195484231294;41.7986646358702
-87.6099896289742;41.7907687553075
-87.6172275468501;41.7930365828123
-87.611120447452;41.8003011747786
-87.6128081479918;41.7959504596574
-87.6136360450813;41.7952730476849
-87.6165331517077;41.80174700842
-87.6102596456703;41.7995723614502
-87.59777669755;41.7965190824295
-87.5864088628779;41.7919283304048
-87.5960997976851;41.8022253557999
-87.6034913857011;41.7945448916162
-87.5926389404182;41.8004937962144
-87.5948317566513;41.7867079595626
-87.5876085358244;41.7905262668901
-87.5807489853479;41.7937112290634
-87.593858232542;41.792100139077
-87.595444009804;41.7937325198376
-87.5876831577782;41.7942807410902
-87.5859161802668;41.7987799362107
-87.6014356518283;41.7999747674936
-87.58532221411;41.7878642533526
-87.6049713645736;41.7998529610021
-87.5911093550047;41.8012923386786
-87.5910898697255;41.7890336706306
-87.601369311367;41.8019169790167
-87.579640305715;41.7861016245418
-87.596698605315;41.792962249051
-87.5968727341616;41.7899973919918
-87.5931081560559;41.792335260311
-87.591700993981;41.7870264113147
-87.5867797200236;41.792242120386
-87.5932810761985;41.7886016350684
-87.5947904872778;41.7998902311469
-87.603042896912;41.7907516713692
-87.5966124820632;41.7871039736821
-87.6051312006118;41.7881641913092
-87.5815708621525;41.8013878789783
-87.5930072883198;41.8002584010978
-87.584287653322;41.7981927736564
-87.606019834093;41.8019649874774
-87.6051251358696;41.7945448764843
-87.5828476775234;41.7951429459667
-87.6061888654301;41.7990575416063
-87.5862786482038;41.8015990491377
-87.6030575176956;41.7975487571518
-87.580811541626;41.7973640203134
-87.5796840505235;41.7965441039246
-87.5855431170375;41.7987981038121
-87.5973329071228;41.8005762864479
-87.5939783578002;41.7864432651053
-87.5848417839337;41.7925131050286
-87.5804468202644;41.7894516557479
-87.5975645736058;41.8020750451106
-87.5852864133627;41.7990868650982
-87.5896433195876;41.7989584745666
-87.595077225582;41.8010437425624
-87.593386939854;41.7974563827187
-87.6024135182222;41.799139317924
-87.5848095065657;41.7958309249431
-87.583558785356;41.7998601007436
-87.585323075978;41.7954532237502
-87.5940498761663;41.7860706572813
-87.6006718264302;41.8018028426427
-87.5851245101708;41.7931723786693
-87.5870406649323;41.8022681928055
-87.5834829239711;41.799897538623
-87.5877996675275;41.7881938786248
-87.5771652478703;41.7964286167939
-87.5979154101817;41.8022138066168
-87.5961595548092;41.7891125765234
-87.5881374064717;41.786987005331
-87.5890893677675;41.7952365928923
-87.5815963963909;41.7941324083747
-87.5810513834652;41.7979390753097
-87.5949771475401;41.7891821437342
-87.5902728265602;41.7957470519411
-87.5794465954069;41.7886829851069
-87.5896682448151;41.7992080893402
-87.5904148138925;41.7939776980492
-87.5794048136945;41.7908254608458
-87.6026855944315;41.7943366868522
-87.6017009064506;41.7975770060362
-87.5866323553559;41.7965006233903
-87.5829629438325;41.8006958872223
-87.5829556994905;41.7905306615226
-87.5813214259812;41.8009762807526
-87.5842607928514;41.787312939156
-87.5859818604647;41.7986101478835
-87.589795883422;41.7895516417037
-87.5976156914583;41.7934960594343
-87.5918133091036;41.7916735378098
-87.5996047366892;41.7996481751786
-87.5852981168978;41.7921617826091
-87.5955787048054;41.7898313159917
-87.5809284495429;41.8003640779006
-87.5997544080867;41.7947840601615
-87.5897636178688;41.8009052941124
-87.6000710973826;41.7854391816839
-87.603596174123;41.7844488638642
-87.6115712318036;41.7708738061931
-87.5766441187604;41.7751694797939
-87.5686066215825;41.7759245541327
-87.5937665956574;41.7821904431896
-87.6107845499875;41.7816786190587
-87.5933956721366;41.776439873702
-87.6034371717243;41.7771300482259
-87.6080079649111;41.7837116612633
-87.6084390783583;41.7770242440136
-87.6032760792443;41.7828560317209
-87.5763092036515;41.7802115930729
-87.6044802918663;41.7840525583003
-87.5808338498177;41.7764231108636
-87.6034796958058;41.7846962806983
-87.6066491409757;41.7833884409641
-87.5904865298482;41.7757251075722
-87.5819189111382;41.7772530430576
-87.5722270159821;41.7790849505336
-87.614475098683;41.7759850751501
-87.6013395826932;41.7816757388815
-87.597517154087;41.7743249076604
-87.5992293308229;41.7835800630321
-87.5859587518981;41.7774777131394
-87.5993430012253;41.7753180577956
-87.5798039044387;41.7856441063374
-87.6079573310529;41.7802140234279
-87.614809248582;41.7729148867166
-87.5754317480527;41.7748279645131
-87.58952835334;41.7761930333775
-87.6018037310544;41.7751719741592
-87.6107572431269;41.7761411637025
-87.6100282480163;41.7818397439688
-87.5818335037102;41.7793508476811
-87.6039194821643;41.7849336375381
-87.5902676346949;41.7794384120912
-87.6005013872211;41.7809498891977
-87.5946142346812;41.7812309322025
-87.575360336309;41.7773562133367
-87.5852153984445;41.7811970982008
-87.5957327386587;41.7814554531462
-87.5847764455683;41.7831289323186
-87.5900563286407;41.7808752843443
-87.6006451037726;41.7819178872339
-87.6121158952481;41.7759586044308
-87.5822938006088;41.7782476021598
-87.6128786403646;41.7813876979213
-87.5936028815457;41.7767488474871
-87.6056334502456;41.7790103612484
-87.5728757740262;41.7735563126297
-87.6093628937731;41.7847046584363
-87.5913238341898;41.7813331887016
-87.614956352793;41.7836054541156
-87.6138467406674;41.7807501486585
-87.6018243126721;41.7786500269699
-87.6049110543611;41.7814465763062
-87.5787404076103;41.775059853503
-87.571808394903;41.7754206124884
-87.6108601965485;41.778274549464
-87.577398231195;41.7798888822788
-87.5779909386342;41.7750231041026
-87.5801246197041;41.7750657298227
-87.6029876039469;41.7834805181417
-87.5992678860863;41.7774857033992
-87.5989129344388;41.7740014636641
-87.58595576123;41.7846464498618
-87.5795972393372;41.77882768325
-87.607053480852;41.7812881889504
-87.5872847154435;41.7787250042435
-87.6140825313733;41.7760328792835
-87.6085764016481;41.7838695519853
-87.6120347456081;41.7765325176936
-87.6143372432454;41.7754034652294
-87.5825568060468;41.7784198607922
-87.5984573041269;41.7771931520603
-87.5890567613304;41.7810907857188
-87.6133138702137;41.77424580472
-87.5812992008396;41.7738852618443
-87.5944133361867;41.7770259763785
-87.5852012027124;41.7744966386444
-87.6154684598841;41.7795668333511
-87.5689628267522;41.7763149073567
-87.6073722828669;41.7826777460614
-87.6132596541853;41.7851218410071
-87.5842641372003;41.783902192517
-87.5937388862668;41.7734153904805
-87.5850400778353;41.7774157966981
-87.6006905320793;41.7832766531837
-87.5972042672037;41.7832951586454
-87.5865293427268;41.7756651602348
-87.6061289558293;41.7843467510609
-87.6011539584518;41.7825931627931
-87.5822130880699;41.7813342964326
-87.5911883830629;41.7745426788616
-87.5830213177053;41.7813250300919
-87.6107584200034;41.7856876274291
-87.5896686707581;41.7856461093368
-87.5885352361898;41.7795821423303
-87.5822336749976;41.7742289307049
-87.5820940815443;41.7835580846665
-87.577494594392;41.7740212981308
-87.608578437557;41.7694463959372
-87.586510977807;41.7767686204501
-87.5972871713454;41.7850892170545
-87.5997756837474;41.7859124877441
-87.5758281389485;41.7832636266037
-87.5922882935622;41.7814558660716
-87.5864640923156;41.7815376927619
-87.6593388944834;42.0087988771038
-87.6605496213453;42.0092112334852
-87.6551401176826;41.9986985591376
-87.672655432379;42.0226353099326
-87.6666092477245;42.0027489000574
-87.6588670893352;42.0066633392094
-87.6640184212349;42.0005661235861
-87.6659260707251;42.0092534894996
-87.6635415883722;42.0168421180769
-87.6707537171156;42.0149914820446
-87.6703536432036;42.021775870417
-87.6780876447429;42.01828453562
-87.6757193349225;42.0148393397046
-87.6829760011673;42.018539565859
-87.6709540823543;42.020109932108
-87.6790800132899;42.0090437897752
-87.6803657837247;42.0097971295701
-87.6592343290824;42.0083139062624
-87.6593950829874;42.0063296061196
-87.6634598652667;42.008087258591
-87.6737155849616;42.0191776905474
-87.6729028917912;42.0028803863561
-87.666721450815;42.0169539384694
-87.6607570733053;42.0091584484423
-87.6676463635829;42.0011142769395
-87.6684955563231;42.0119637694795
-87.6745108560684;42.0038515215931
-87.6822014572316;42.0186011230683
-87.6660103735527;42.0040040463506
-87.6637492984376;41.9986152183244
-87.6648404742216;42.0141091472777
-87.6605813448527;42.0067855052219
-87.6607788368416;42.0111713041797
-87.677889884816;42.0010999292146
-87.6715827236302;42.0068278624492
-87.6786388985197;42.0083168336507
-87.6643173940564;42.0090449934036
-87.6628025558613;42.0020651051678
-87.660620288852;42.0090751789952
-87.6697108797424;42.0136434887939
-87.6796780168493;42.0175149356164
-87.66183400107;42.0095696437316
-87.6767612320127;41.9992753456849
-87.6708196451845;42.0223652159055
-87.6818812775125;42.0140835783849
-87.6688037404805;42.0059532779545
-87.6668468860652;42.0011280421242
-87.6696407879392;42.0019345863359
-87.6750046059155;42.0167325666668
-87.6762156252023;42.0145039385375
-87.6769405375894;42.015159972691
-87.6797348171001;42.0152794608694
-87.6658879773034;42.0151358392427
-87.6661769117902;42.0085348351321
-87.6752835868466;42.0009995454503
-87.6820154820797;42.0187965204671
-87.6724369984427;42.0029157263973
-87.6747025850387;42.0229607897473
-87.6673412352743;42.0221980075222
-87.669317820553;42.0079612946325
-87.6608862681934;42.0062350490868
-87.6747949584154;42.0047463858868
-87.6682762789247;42.0022956411214
-87.6765520217882;42.0098347100819
-87.6782317219722;42.0070585739095
-87.6791605597506;42.0151248617503
-87.6710872131958;42.0052227756083
-87.6804189373059;42.0097427439334
-87.6704024915156;42.0187161018148
-87.6791029771115;42.017124115334
-87.6631805871986;42.0138736429162
-87.662284127127;42.0058107457717
-87.6709572512425;42.020937137816
-87.6656741738434;42.0093209417457
-87.6726334615174;42.0155399792483
-87.6729265701282;42.0131502705254
-87.6742222091797;42.0131443840028
-87.6701332380865;42.0094388895482
-87.6681605586253;42.0073294565069
-87.6777020346085;42.0061974360217
-87.6715689692837;42.0147446124186
-87.6754329315729;42.017332858411
-87.669112258361;42.0112091573695
-87.6578408341951;41.9986145864094
-87.6813756895958;42.0092176845707
-87.6613967996082;42.009549871845
-87.6694312283185;42.0082657654054
-87.6614648207388;42.0125815292166
-87.6706615015408;42.0049297548344
-87.6655573534733;42.0147455487013
-87.6766636582161;42.0070642625424
-87.670209811468;41.9999951846359
-87.6574160346302;42.0061970820951
-87.6738147749578;42.0088424588429
-87.6676583303764;42.0205954652075
-87.6735389607347;42.0159721259979
-87.6732173768691;42.0112706299422
-87.6684901729976;42.0066704304098
-87.6744429832673;42.0144373366274
-87.6580170850878;42.0071172680381
-87.6702861528004;42.0049808130519
-87.6698928189392;42.0216872162383
-87.6695400919755;42.0021426289409
-87.6667183917522;42.0192107910743
-87.6722943844193;42.0045229806549
-87.6739984694822;42.009370500079
-87.6612679296846;42.002945672623
-87.6671670892312;42.0173842470972
-87.661665098377;42.0014069359657
-87.6617572675784;42.0010003032588
-87.6730088640112;42.0089203823595
-87.6642457610503;42.0061456492641
-87.6820026646218;42.0147694418681
-87.6763492727199;42.0159251664416
